,loss,mae,mse
0,0.1451682299375534,0.1451682299375534,0.04647442698478699
1,0.09748315811157227,0.09748315811157227,0.027914395555853844
2,0.08180022984743118,0.08180022984743118,0.023017510771751404
3,0.06747101247310638,0.06747101247310638,0.019539320841431618
4,0.06078660860657692,0.06078660860657692,0.01710979826748371
5,0.05739208683371544,0.05739208683371544,0.015706248581409454
6,0.054644085466861725,0.054644085466861725,0.014774098992347717
7,0.05177731066942215,0.05177731066942215,0.013886897824704647
8,0.04956904053688049,0.04956904053688049,0.013235182501375675
9,0.05023173242807388,0.05023173242807388,0.012835842557251453
10,0.04908213019371033,0.04908213019371033,0.012451010756194592
11,0.048436183482408524,0.048436183482408524,0.012166418135166168
12,0.045809321105480194,0.045809321105480194,0.01179652102291584
13,0.044839926064014435,0.044839926064014435,0.01146393921226263
14,0.043991852551698685,0.043991852551698685,0.011320359073579311
15,0.044089023023843765,0.044089023023843765,0.01129239797592163
16,0.043575990945100784,0.043575990945100784,0.011165996082127094
17,0.04192090034484863,0.04192090034484863,0.010829558596014977
18,0.04154009371995926,0.04154009371995926,0.010491905733942986
19,0.04041433706879616,0.04041433706879616,0.010362038388848305
20,0.039940450340509415,0.039940450340509415,0.010381639935076237
21,0.03871636837720871,0.03871636837720871,0.010302900336682796
22,0.03776201978325844,0.03776201978325844,0.010005272924900055
23,0.03656875342130661,0.03656875342130661,0.00998343899846077
24,0.03633969649672508,0.03633969649672508,0.009800123982131481
25,0.03540191054344177,0.03540191054344177,0.009585312567651272
26,0.036239348351955414,0.036239348351955414,0.009713921695947647
27,0.03480188176035881,0.03480188176035881,0.009435799904167652
28,0.03473080322146416,0.03473080322146416,0.00956505537033081
29,0.03405528515577316,0.03405528515577316,0.009441250003874302
30,0.03317053243517876,0.03317053243517876,0.009435550309717655
31,0.033120788633823395,0.033120788633823395,0.00900444108992815
32,0.032513100653886795,0.032513100653886795,0.009145237505435944
33,0.031279563903808594,0.031279563903808594,0.009184006601572037
34,0.031225817278027534,0.031225817278027534,0.009255314245820045
35,0.031248753890395164,0.031248753890395164,0.008799559436738491
36,0.03155532851815224,0.03155532851815224,0.008815796114504337
37,0.03014773689210415,0.03014773689210415,0.008497457951307297
38,0.03040066920220852,0.03040066920220852,0.00882432609796524
39,0.029926834627985954,0.029926834627985954,0.008600874803960323
40,0.029118292033672333,0.029118292033672333,0.008553539402782917
41,0.02913500927388668,0.02913500927388668,0.008464835584163666
42,0.029018942266702652,0.029018942266702652,0.008423839695751667
43,0.029109762981534004,0.029109762981534004,0.008372348733246326
44,0.029256664216518402,0.029256664216518402,0.008641046471893787
45,0.02802148647606373,0.02802148647606373,0.008079727180302143
46,0.02831655740737915,0.02831655740737915,0.008403544314205647
47,0.02781718038022518,0.02781718038022518,0.008382794447243214
48,0.026124313473701477,0.026124313473701477,0.007950646802783012
49,0.026978150010108948,0.026978150010108948,0.008292051032185555
50,0.026141328737139702,0.026141328737139702,0.007919611409306526
51,0.02678108587861061,0.02678108587861061,0.007750385440886021
52,0.026923490688204765,0.026923490688204765,0.008168790489435196
53,0.02472802624106407,0.02472802624106407,0.007644943427294493
54,0.02519114501774311,0.02519114501774311,0.007661821320652962
55,0.024639902636408806,0.024639902636408806,0.007854009047150612
56,0.024334968999028206,0.024334968999028206,0.007654726970940828
57,0.025789538398385048,0.025789538398385048,0.00753293139860034
58,0.026049023494124413,0.026049023494124413,0.007405607495456934
59,0.024138491600751877,0.024138491600751877,0.007244643289595842
60,0.024322010576725006,0.024322010576725006,0.007255284581333399
61,0.025230485945940018,0.025230485945940018,0.007433084771037102
62,0.02480197511613369,0.02480197511613369,0.0069167944602668285
63,0.023648424074053764,0.023648424074053764,0.006950422655791044
64,0.02452806569635868,0.02452806569635868,0.006658355239778757
65,0.023778459057211876,0.023778459057211876,0.007122101727873087
66,0.02336367405951023,0.02336367405951023,0.006697000004351139
67,0.023015661165118217,0.023015661165118217,0.006692076101899147
68,0.02232338860630989,0.02232338860630989,0.0066766212694346905
69,0.02330665849149227,0.02330665849149227,0.007057450246065855
70,0.023546451702713966,0.023546451702713966,0.00653665978461504
71,0.022756211459636688,0.022756211459636688,0.006609646137803793
72,0.023784035816788673,0.023784035816788673,0.006367170251905918
73,0.023361926898360252,0.023361926898360252,0.006198018789291382
74,0.02271013893187046,0.02271013893187046,0.0061529651284217834
75,0.022754432633519173,0.022754432633519173,0.006664041429758072
76,0.02222861908376217,0.02222861908376217,0.006075867917388678
77,0.021738646551966667,0.021738646551966667,0.005919556133449078
78,0.02242574654519558,0.02242574654519558,0.006095787975937128
79,0.02281883917748928,0.02281883917748928,0.00602705916389823
80,0.021264126524329185,0.021264126524329185,0.0059921047650277615
81,0.021697361022233963,0.021697361022233963,0.005751823540776968
82,0.022745342925190926,0.022745342925190926,0.005532310344278812
83,0.022290296852588654,0.022290296852588654,0.005654399748891592
84,0.02159380167722702,0.02159380167722702,0.006039702799171209
85,0.022772759199142456,0.022772759199142456,0.005580493714660406
86,0.021217258647084236,0.021217258647084236,0.005758434999734163
87,0.021529696881771088,0.021529696881771088,0.005347698926925659
88,0.022931698709726334,0.022931698709726334,0.0056363618932664394
89,0.022110560908913612,0.022110560908913612,0.005764635745435953
90,0.021883239969611168,0.021883239969611168,0.005547672510147095
91,0.021411126479506493,0.021411126479506493,0.005576681345701218
92,0.022745437920093536,0.022745437920093536,0.005183450412005186
93,0.021039066836237907,0.021039066836237907,0.0052737826481461525
94,0.02254912257194519,0.02254912257194519,0.005647341720759869
95,0.02126585878431797,0.02126585878431797,0.005482586100697517
96,0.021506911143660545,0.021506911143660545,0.005258679389953613
97,0.020773211494088173,0.020773211494088173,0.00514466455206275
98,0.020061392337083817,0.020061392337083817,0.005180650390684605
99,0.022263893857598305,0.022263893857598305,0.005000954028218985
100,0.02028195559978485,0.02028195559978485,0.0049409023486077785
101,0.02100551314651966,0.02100551314651966,0.005135901737958193
102,0.021919136866927147,0.021919136866927147,0.005429643671959639
103,0.020814629271626472,0.020814629271626472,0.005323974881321192
104,0.021028902381658554,0.021028902381658554,0.005040162708610296
105,0.01987978257238865,0.01987978257238865,0.004916192963719368
106,0.020333044230937958,0.020333044230937958,0.004945388995110989
107,0.01922137476503849,0.01922137476503849,0.005217145197093487
108,0.01965482346713543,0.01965482346713543,0.004688116256147623
109,0.022000741213560104,0.022000741213560104,0.004825410433113575
110,0.01910403184592724,0.01910403184592724,0.004600293934345245
111,0.018990350887179375,0.018990350887179375,0.004772364627569914
112,0.02014314942061901,0.02014314942061901,0.004848678596317768
113,0.021359888836741447,0.021359888836741447,0.004988034721463919
114,0.01838976889848709,0.01838976889848709,0.004500363487750292
115,0.02133619412779808,0.02133619412779808,0.004153975751250982
116,0.01939377374947071,0.01939377374947071,0.004309818148612976
117,0.021196600049734116,0.021196600049734116,0.0047829546965658665
118,0.020105784758925438,0.020105784758925438,0.004302205517888069
119,0.019939471036195755,0.019939471036195755,0.004278563428670168
120,0.0194874107837677,0.0194874107837677,0.0040832022204995155
121,0.02094869129359722,0.02094869129359722,0.004125574603676796
122,0.019593970850110054,0.019593970850110054,0.00441370066255331
123,0.019797997549176216,0.019797997549176216,0.00411515636369586
124,0.018597789108753204,0.018597789108753204,0.0038303625769913197
125,0.018644820898771286,0.018644820898771286,0.0038598468527197838
126,0.019348733127117157,0.019348733127117157,0.0035684150643646717
127,0.01820780150592327,0.01820780150592327,0.003811291651800275
128,0.018345510587096214,0.018345510587096214,0.003895991947501898
129,0.018453657627105713,0.018453657627105713,0.0036951270885765553
130,0.018227599561214447,0.018227599561214447,0.0038949837908148766
131,0.01823212020099163,0.01823212020099163,0.0038795960135757923
132,0.0177294984459877,0.0177294984459877,0.003384810872375965
133,0.019480785354971886,0.019480785354971886,0.0037727293092757463
134,0.01773167960345745,0.01773167960345745,0.0032963166013360023
135,0.018811453133821487,0.018811453133821487,0.003723493777215481
136,0.019241517409682274,0.019241517409682274,0.003501527477055788
137,0.017951060086488724,0.017951060086488724,0.003217861521989107
138,0.0188644677400589,0.0188644677400589,0.0032431939616799355
139,0.01924773119390011,0.01924773119390011,0.003334315028041601
140,0.01919783093035221,0.01919783093035221,0.0030752464663237333
141,0.01946455053985119,0.01946455053985119,0.0034794986713677645
142,0.017060525715351105,0.017060525715351105,0.002922208048403263
143,0.017879342660307884,0.017879342660307884,0.0031596668995916843
144,0.0195681843906641,0.0195681843906641,0.002990135457366705
145,0.016819467768073082,0.016819467768073082,0.002740883734077215
146,0.01922381855547428,0.01922381855547428,0.00314355012960732
147,0.016618115827441216,0.016618115827441216,0.0029244536999613047
148,0.017675714567303658,0.017675714567303658,0.002820881549268961
149,0.018403207883238792,0.018403207883238792,0.00288295466452837
150,0.018527887761592865,0.018527887761592865,0.0027081510052084923
151,0.017440669238567352,0.017440669238567352,0.002525489777326584
152,0.017018506303429604,0.017018506303429604,0.002562997629866004
153,0.017818866297602654,0.017818866297602654,0.002477446338161826
154,0.016445405781269073,0.016445405781269073,0.002308354713022709
155,0.017476096749305725,0.017476096749305725,0.0024638245813548565
156,0.01783718913793564,0.01783718913793564,0.00262460601516068
157,0.017804957926273346,0.017804957926273346,0.002402856945991516
158,0.017640886828303337,0.017640886828303337,0.002480096882209182
159,0.01559846755117178,0.01559846755117178,0.002056144643574953
160,0.01704227738082409,0.01704227738082409,0.0021706861443817616
161,0.016390549018979073,0.016390549018979073,0.002050501760095358
162,0.015917286276817322,0.015917286276817322,0.002045102184638381
163,0.015438376925885677,0.015438376925885677,0.0018572042463347316
164,0.015268982388079166,0.015268982388079166,0.0021208140533417463
165,0.015954790636897087,0.015954790636897087,0.0017796759493649006
166,0.015487958677113056,0.015487958677113056,0.0017849805299192667
167,0.013898234814405441,0.013898234814405441,0.0016540416982024908
168,0.015618773177266121,0.015618773177266121,0.0017573515651747584
169,0.015452883206307888,0.015452883206307888,0.002043422544375062
170,0.014890226535499096,0.014890226535499096,0.001913207583129406
171,0.015023265033960342,0.015023265033960342,0.0016989645082503557
172,0.013509679585695267,0.013509679585695267,0.0015742294490337372
173,0.013949388638138771,0.013949388638138771,0.001672624610364437
174,0.013299530372023582,0.013299530372023582,0.0013497165637090802
175,0.013019535690546036,0.013019535690546036,0.0014468097360804677
176,0.013927662745118141,0.013927662745118141,0.0014723768690600991
177,0.01333908922970295,0.01333908922970295,0.0013848472153767943
178,0.012046517804265022,0.012046517804265022,0.001297031994909048
179,0.011687038466334343,0.011687038466334343,0.0013364823535084724
180,0.013493495993316174,0.013493495993316174,0.001331693958491087
181,0.011610517278313637,0.011610517278313637,0.0009728248696774244
182,0.013013995252549648,0.013013995252549648,0.0013906769454479218
183,0.011355607770383358,0.011355607770383358,0.0009392963256686926
184,0.011594896204769611,0.011594896204769611,0.0009370031766593456
185,0.012070777826011181,0.012070777826011181,0.001121505512855947
186,0.01299093384295702,0.01299093384295702,0.0010219498071819544
187,0.012793637812137604,0.012793637812137604,0.0011672729160636663
188,0.010877705179154873,0.010877705179154873,0.0008894916973076761
189,0.012057840824127197,0.012057840824127197,0.0011398509377613664
190,0.01245058886706829,0.01245058886706829,0.0011559876147657633
191,0.010775452479720116,0.010775452479720116,0.0009029039647430182
192,0.010335166938602924,0.010335166938602924,0.0007723626331426203
193,0.010417919605970383,0.010417919605970383,0.0007326977793127298
194,0.010806555859744549,0.010806555859744549,0.0007505511166527867
195,0.009500221349298954,0.009500221349298954,0.0006270940066315234
196,0.009966855868697166,0.009966855868697166,0.0006778457318432629
197,0.010146458633244038,0.010146458633244038,0.0006233640015125275
198,0.0108248982578516,0.0108248982578516,0.0008049635798670352
199,0.009746302850544453,0.009746302850544453,0.0006249712314456701
200,0.008590918965637684,0.008590918965637684,0.0005389252910390496
201,0.007797581143677235,0.007797581143677235,0.0004761881718877703
202,0.007427531760185957,0.007427531760185957,0.0004848575626965612
203,0.00753326341509819,0.00753326341509819,0.00051237887237221
204,0.007357041351497173,0.007357041351497173,0.000532297883182764
205,0.00696734432131052,0.00696734432131052,0.00052401062566787
206,0.006798483431339264,0.006798483431339264,0.0004999644588679075
207,0.007089787628501654,0.007089787628501654,0.0005263775819912553
208,0.006911526899784803,0.006911526899784803,0.0005042047123424709
209,0.006828564219176769,0.006828564219176769,0.00046567298704758286
210,0.006613030564039946,0.006613030564039946,0.0004296978877391666
211,0.0067106736823916435,0.0067106736823916435,0.000430560001404956
212,0.0067551396787166595,0.0067551396787166595,0.0004101671511307359
213,0.00674809142947197,0.00674809142947197,0.00044947696733288467
214,0.006805417127907276,0.006805417127907276,0.00045413224142976105
215,0.006585293915122747,0.006585293915122747,0.00040355868986807764
216,0.006425055209547281,0.006425055209547281,0.00041441922076046467
217,0.006507743149995804,0.006507743149995804,0.0004090953152626753
218,0.006225936580449343,0.006225936580449343,0.0003894459514413029
219,0.006438477896153927,0.006438477896153927,0.00038103232509456575
220,0.006660128943622112,0.006660128943622112,0.00039644830394536257
221,0.006236013490706682,0.006236013490706682,0.0003799005935434252
222,0.006400155834853649,0.006400155834853649,0.0003952385450247675
223,0.006051653530448675,0.006051653530448675,0.00036897091194987297
224,0.006187658756971359,0.006187658756971359,0.000372754642739892
225,0.0062204874120652676,0.0062204874120652676,0.0003924939956050366
226,0.006393304094672203,0.006393304094672203,0.0003461445448920131
227,0.005945001728832722,0.005945001728832722,0.0003495769342407584
228,0.006171554792672396,0.006171554792672396,0.00034891432733274996
229,0.005983780138194561,0.005983780138194561,0.0003115524013992399
230,0.005702861584722996,0.005702861584722996,0.0003364865551702678
231,0.006124008446931839,0.006124008446931839,0.0003378419205546379
232,0.005984259769320488,0.005984259769320488,0.0003307426522951573
233,0.005441865883767605,0.005441865883767605,0.00028578267665579915
234,0.005758410785347223,0.005758410785347223,0.00032002356601879
235,0.005609373562037945,0.005609373562037945,0.00029797543538734317
236,0.005588928237557411,0.005588928237557411,0.0002869669406209141
237,0.005498623009771109,0.005498623009771109,0.0002899348037317395
238,0.005364568904042244,0.005364568904042244,0.0002617497812025249
239,0.005573625676333904,0.005573625676333904,0.00030624205828644335
240,0.005376382265239954,0.005376382265239954,0.00026759819593280554
241,0.005425270181149244,0.005425270181149244,0.0002724148507695645
242,0.005411019083112478,0.005411019083112478,0.00025143034872598946
243,0.005424606613814831,0.005424606613814831,0.0002687670348677784
244,0.0052215359173715115,0.0052215359173715115,0.00025542755611240864
245,0.00540764257311821,0.00540764257311821,0.0002448495652060956
246,0.005511975381523371,0.005511975381523371,0.00026010730653069913
247,0.005265373736619949,0.005265373736619949,0.0002622723113745451
248,0.005470140837132931,0.005470140837132931,0.000246214447543025
249,0.005367422476410866,0.005367422476410866,0.00024540722370147705
250,0.005194028839468956,0.005194028839468956,0.00024105633201543242
251,0.005074721295386553,0.005074721295386553,0.00023862998932600021
252,0.005111591424793005,0.005111591424793005,0.00023821488139219582
253,0.005198412109166384,0.005198412109166384,0.00023457795032300055
254,0.005087113007903099,0.005087113007903099,0.00022172160970512778
255,0.004952291492372751,0.004952291492372751,0.0002242434857180342
256,0.005285399034619331,0.005285399034619331,0.00022851800895296037
257,0.004921716172248125,0.004921716172248125,0.00021159382595214993
258,0.0052334521897137165,0.0052334521897137165,0.000219746507355012
259,0.005269420798867941,0.005269420798867941,0.00021764426492154598
260,0.004977765027433634,0.004977765027433634,0.00020544299331959337
261,0.005246035289019346,0.005246035289019346,0.00020858408242929727
262,0.005396027583628893,0.005396027583628893,0.00023173958470579237
263,0.004907231777906418,0.004907231777906418,0.00021314974583219737
264,0.005520018748939037,0.005520018748939037,0.0002295979211339727
265,0.005137881264090538,0.005137881264090538,0.00021277983614709228
266,0.005201441235840321,0.005201441235840321,0.00020471836614888161
267,0.005504358559846878,0.005504358559846878,0.0002006405993597582
268,0.004863440059125423,0.004863440059125423,0.00018967151117976755
269,0.005316132213920355,0.005316132213920355,0.00019329044152982533
270,0.00482588354498148,0.00482588354498148,0.0001946524134837091
271,0.004739198833703995,0.004739198833703995,0.00018096956773661077
272,0.004578894469887018,0.004578894469887018,0.000179883383680135
273,0.004778990987688303,0.004778990987688303,0.00019049289403483272
274,0.004659119062125683,0.004659119062125683,0.00017555952945258468
275,0.004785896744579077,0.004785896744579077,0.00019040150800719857
276,0.005136710125952959,0.005136710125952959,0.0001783399929990992
277,0.004474866669625044,0.004474866669625044,0.00016295899695251137
278,0.004559801425784826,0.004559801425784826,0.00017263804329559207
279,0.004556331317871809,0.004556331317871809,0.00017624435713514686
280,0.004524580202996731,0.004524580202996731,0.0001720994187053293
281,0.00481453025713563,0.00481453025713563,0.00015901752340141684
282,0.004786331206560135,0.004786331206560135,0.00018793207709677517
283,0.004560769069939852,0.004560769069939852,0.00015978337614797056
284,0.004593417979776859,0.004593417979776859,0.00019343428721185774
285,0.0048805042169988155,0.0048805042169988155,0.00015747631550766528
286,0.0044780015014112,0.0044780015014112,0.00015805091243237257
287,0.004824399948120117,0.004824399948120117,0.00016930763376876712
288,0.00481161056086421,0.00481161056086421,0.00016457268793601543
289,0.004521786700934172,0.004521786700934172,0.0001679396373219788
290,0.004560359753668308,0.004560359753668308,0.00014189865032676607
291,0.004537079483270645,0.004537079483270645,0.0001578712253831327
292,0.004383421968668699,0.004383421968668699,0.00016933340521063656
293,0.004290386103093624,0.004290386103093624,0.00017151402425952256
294,0.004372462630271912,0.004372462630271912,0.0001536590716568753
295,0.004373501054942608,0.004373501054942608,0.0001646339806029573
296,0.004465013742446899,0.004465013742446899,0.00014481761900242418
297,0.0043421536684036255,0.0043421536684036255,0.00017238728469237685
298,0.004527574870735407,0.004527574870735407,0.00015165092190727592
299,0.00443896884098649,0.00443896884098649,0.00016811798559501767
300,0.004271750804036856,0.004271750804036856,0.00014781973732169718
301,0.004464662633836269,0.004464662633836269,0.0001703879242995754
302,0.004324611742049456,0.004324611742049456,0.00015356567746493965
303,0.004517479799687862,0.004517479799687862,0.00016593547479715198
304,0.0041892146691679955,0.0041892146691679955,0.00015466916374862194
305,0.00416334206238389,0.00416334206238389,0.000156830734340474
306,0.003960341215133667,0.003960341215133667,0.00015111225366126746
307,0.004055121447890997,0.004055121447890997,0.00014696901780553162
308,0.004195476416498423,0.004195476416498423,0.00016769125068094581
309,0.004047122318297625,0.004047122318297625,0.00016243357094936073
310,0.004073504824191332,0.004073504824191332,0.00014836268383078277
311,0.004117332398891449,0.004117332398891449,0.00016042214701883495
312,0.0040376693941652775,0.0040376693941652775,0.00014766110689379275
313,0.00424052681773901,0.00424052681773901,0.00017143235891126096
314,0.004138492047786713,0.004138492047786713,0.00016803242033347487
315,0.004081238526850939,0.004081238526850939,0.00015250947035383433
316,0.004211523104459047,0.004211523104459047,0.00017258959996979684
317,0.004058224149048328,0.004058224149048328,0.00015299177903216332
318,0.003989351913332939,0.003989351913332939,0.0001550360320834443
319,0.0038927991408854723,0.0038927991408854723,0.00015540691674686968
320,0.00389975868165493,0.00389975868165493,0.00016116342158056796
321,0.0038279308937489986,0.0038279308937489986,0.0001709008647594601
322,0.003731627482920885,0.003731627482920885,0.00015175358566921204
323,0.004047279711812735,0.004047279711812735,0.00015752884792163968
324,0.003868616884574294,0.003868616884574294,0.00014472717884927988
325,0.0038137813098728657,0.0038137813098728657,0.00015550041280221194
326,0.003800822887569666,0.003800822887569666,0.0001452575233997777
327,0.004020823631435633,0.004020823631435633,0.00017513440980110317
328,0.003906587604433298,0.003906587604433298,0.0001647115859668702
329,0.003737126477062702,0.003737126477062702,0.00015994973364286125
330,0.003723327536135912,0.003723327536135912,0.00014086466399021447
331,0.003995311912149191,0.003995311912149191,0.00016322455485351384
332,0.0037727104499936104,0.0037727104499936104,0.00015203583461698145
333,0.0037443924229592085,0.0037443924229592085,0.0001588388840900734
334,0.0036620800383388996,0.0036620800383388996,0.00015971607354003936
335,0.003735623089596629,0.003735623089596629,0.00015434823581017554
336,0.003651272039860487,0.003651272039860487,0.0001541866804473102
337,0.0035502887330949306,0.0035502887330949306,0.00015115595306269825
338,0.003428347874432802,0.003428347874432802,0.00013116571062710136
339,0.0035747794900089502,0.0035747794900089502,0.00014447046851273626
340,0.003587395418435335,0.003587395418435335,0.00013714069791603833
341,0.003620649455115199,0.003620649455115199,0.000143428856972605
342,0.0037050223909318447,0.0037050223909318447,0.00015902491577435285
343,0.003666363889351487,0.003666363889351487,0.0001478551421314478
344,0.00349306664429605,0.00349306664429605,0.00013857369776815176
345,0.0035719608422368765,0.0035719608422368765,0.00013557833153754473
346,0.003790550399571657,0.003790550399571657,0.00015233694284688681
347,0.0035852573346346617,0.0035852573346346617,0.00014376475883182138
348,0.0035691605880856514,0.0035691605880856514,0.00014441717939916998
349,0.003575616516172886,0.003575616516172886,0.0001438113977201283
350,0.00381353753618896,0.00381353753618896,0.0001570430031279102
351,0.003573051653802395,0.003573051653802395,0.0001447383692720905
352,0.003661041148006916,0.003661041148006916,0.00013642292469739914
353,0.0036673936992883682,0.0036673936992883682,0.00015297903155442327
354,0.003527554916217923,0.003527554916217923,0.00014941745030228049
355,0.00357038713991642,0.00357038713991642,0.00014341708447318524
356,0.0036228762473911047,0.0036228762473911047,0.00014926765288691968
357,0.0034716646187007427,0.0034716646187007427,0.0001414623111486435
358,0.003439963096752763,0.003439963096752763,0.0001390033430652693
359,0.0034134662710130215,0.0034134662710130215,0.00014503042621072382
360,0.003636761801317334,0.003636761801317334,0.00013003985804971308
361,0.003600015304982662,0.003600015304982662,0.00014864119293633848
362,0.0035475275944918394,0.0035475275944918394,0.0001438176550436765
363,0.003434678539633751,0.003434678539633751,0.00014079849643167108
364,0.003307464998215437,0.003307464998215437,0.00012963412154931575
365,0.0033592309337109327,0.0033592309337109327,0.00013990412116982043
366,0.003406399628147483,0.003406399628147483,0.00013325079635251313
367,0.003524020779877901,0.003524020779877901,0.00014154975360725075
368,0.003551446832716465,0.003551446832716465,0.0001277354167541489
369,0.0035901369992643595,0.0035901369992643595,0.00014823736273683608
370,0.003425861243158579,0.003425861243158579,0.00013333240349311382
371,0.0033778848592191935,0.0033778848592191935,0.00013463730283547193
372,0.0034925411455333233,0.0034925411455333233,0.00014329452824313194
373,0.003438809188082814,0.003438809188082814,0.00014483513950835913
374,0.003383863717317581,0.003383863717317581,0.00014335352170746773
375,0.0035450386349111795,0.0035450386349111795,0.00014122927677817643
376,0.003347790567204356,0.003347790567204356,0.0001380413305014372
377,0.0035173511132597923,0.0035173511132597923,0.00014456521603278816
378,0.003296914044767618,0.003296914044767618,0.00013675035734195262
379,0.0033312721643596888,0.0033312721643596888,0.00013285884051583707
380,0.003293234622105956,0.003293234622105956,0.0001378825108986348
381,0.003139217384159565,0.003139217384159565,0.00012281001545488834
382,0.003481542458757758,0.003481542458757758,0.0001342470059171319
383,0.0034001183230429888,0.0034001183230429888,0.00013915133604314178
384,0.0030703891534358263,0.0030703891534358263,0.00011852673924295232
385,0.0033824897836893797,0.0033824897836893797,0.0001377219014102593
386,0.003395000472664833,0.003395000472664833,0.00013443369243759662
387,0.0033034426160156727,0.0033034426160156727,0.00013188409502618015
388,0.003375675529241562,0.003375675529241562,0.0001471805153414607
389,0.003238759934902191,0.003238759934902191,0.0001422201021341607
390,0.0032709199003875256,0.0032709199003875256,0.00013161785318516195
391,0.003072405466809869,0.003072405466809869,0.0001191471383208409
392,0.0033922120928764343,0.0033922120928764343,0.0001302764576394111
393,0.0033436117228120565,0.0033436117228120565,0.00014819660282228142
394,0.0031896643340587616,0.0031896643340587616,0.0001371597609249875
395,0.0031174379400908947,0.0031174379400908947,0.0001346014760201797
396,0.003110777121037245,0.003110777121037245,0.00012332294136285782
397,0.0031768977642059326,0.0031768977642059326,0.00013324928295332938
398,0.003082308219745755,0.003082308219745755,0.00013267953181639314
399,0.0031339877750724554,0.0031339877750724554,0.00012590484402608126
